Individu,Lieu_depart,Temps_attente,Temps_trajet,Heure_depart,Heure_arrivee,Lieu_arrivee,Numero_trajet
339,Domicile,4.900045433467846,1.06,4.900045433467846,5.960045433467846,Parking,1
251,Domicile,5.821565989794841,0.14,5.821565989794841,5.961565989794841,Parking,1
277,Domicile,5.885786564574847,0.08,5.885786564574847,5.965786564574847,Entreprise,1
115,Parking,0.9,0.06,5.914748400360284,5.9747484003602835,Domicile,2
378,Rue,0.49,0.09,5.887031925234053,5.977031925234053,Domicile,2
279,Domicile,5.657481573308396,0.32,5.657481573308396,5.977481573308396,Parking,1
424,Rue,0.46,0.45,5.530863594537926,5.980863594537926,Parking,2
43,Parking,0.08,0.08,5.904188567148534,5.984188567148534,Parking,2
340,Domicile,5.816089442045537,0.18,5.816089442045537,5.996089442045537,Domicile,1
379,Rue,0.87,0.05,5.948781553407757,5.998781553407757,Rue,2
136,Rue,5.512025541080652,0.49,5.512025541080652,6.002025541080652,Parking,1
224,Parking,5.845958028641157,0.16,5.845958028641157,6.005958028641158,Rue,1
467,Parking,2.03,0.54,5.471209032977121,6.011209032977121,Parking,2
286,Domicile,5.546970369180371,0.48,5.546970369180371,6.02697036918037,Parking,1
98,Parking,1.89,0.03,6.004597729427358,6.034597729427358,Domicile,2
46,Parking,0.57,0.18,5.855580887113491,6.035580887113491,Rue,2
3,Domicile,5.909414222553634,0.13,5.909414222553634,6.039414222553634,Rue,1
411,Rue,0.6,0.67,5.369530276245644,6.039530276245644,Rue,2
422,Rue,0.66,0.38,5.6762376247267925,6.056237624726792,Parking,4
260,Rue,5.6067740269845014,0.45,5.6067740269845014,6.056774026984502,Parking,1
466,Rue,5.97021910135832,0.09,5.97021910135832,6.06021910135832,Parking,1
191,Parking,0.29,0.18,5.880705939452722,6.060705939452721,Parking,3
56,Entreprise,5.901178807059135,0.16,5.901178807059135,6.061178807059135,Rue,1
8,Domicile,5.59946172377752,0.48,5.59946172377752,6.07946172377752,Rue,1
97,Domicile,4.918250180864173,1.17,4.918250180864173,6.088250180864173,Domicile,1
394,Domicile,5.161683145343257,0.93,5.161683145343257,6.091683145343256,Rue,1
