Individu,Lieu_depart,Temps_attente,Temps_trajet,Heure_depart,Heure_arrivee,Lieu_arrivee,Numero_trajet
468,Rue,5.947972315282739,0.19,5.947972315282739,6.137972315282739,Entreprise,1
167,Rue,1.11,0.46,5.684409970031373,6.144409970031373,Parking,2
303,Parking,5.775242520050718,0.37,5.775242520050718,6.145242520050718,Parking,1
250,Domicile,5.739309162233373,0.41,5.739309162233373,6.149309162233373,Entreprise,1
56,Rue,1.32,0.8,5.350482862353233,6.150482862353233,Parking,2
290,Domicile,5.976702684893062,0.18,5.976702684893062,6.1567026848930615,Parking,1
185,Rue,1.32,0.23,5.931281892377227,6.161281892377227,Rue,2
432,Parking,1.26,0.12,6.0434554904392215,6.163455490439222,Parking,2
86,Domicile,5.488901804595245,0.68,5.488901804595245,6.168901804595245,Parking,1
323,Domicile,5.609517341768527,0.56,5.609517341768527,6.169517341768527,Entreprise,1
177,Domicile,6.070637764143981,0.11,6.070637764143981,6.180637764143981,Rue,1
232,Domicile,5.534818112426049,0.65,5.534818112426049,6.18481811242605,Rue,1
417,Rue,1.17,0.11,6.079053587333367,6.189053587333367,Domicile,2
347,Domicile,5.810522944753627,0.38,5.810522944753627,6.190522944753627,Rue,1
142,Sans,0.44,0.03,6.161302534908682,6.191302534908681,Domicile,3
168,Entreprise,2.14,0.22,5.980154951743444,6.2001549517434436,Rue,2
92,Rue,5.966465222382085,0.24,5.966465222382085,6.206465222382085,Entreprise,1
402,Rue,5.051677758915765,1.16,5.051677758915765,6.211677758915765,Sans,1
224,Domicile,6.0371386820990525,0.18,6.0371386820990525,6.217138682099052,Domicile,1
189,Rue,5.879342000667772,0.34,5.879342000667772,6.219342000667772,Parking,1
32,Domicile,5.592642339798542,0.63,5.592642339798542,6.222642339798542,Entreprise,1
124,Parking,1.42,0.12,6.10780618352364,6.22780618352364,Rue,2
273,Rue,0.48,0.55,5.677987312300807,6.227987312300807,Parking,2
264,Rue,6.136932917891633,0.1,6.136932917891633,6.236932917891632,Rue,1
238,Domicile,5.871451117942389,0.37,5.871451117942389,6.241451117942389,Entreprise,1
483,Sans,0.3,0.31,5.933502330121374,6.243502330121373,Rue,2
163,Domicile,6.105043207967407,0.14,6.105043207967407,6.245043207967407,Sans,1
460,Parking,2.3,0.07,6.189988194566806,6.259988194566806,Entreprise,2
324,Rue,1.02,1.21,5.055837655102076,6.265837655102076,Domicile,2
40,Domicile,6.187152447535602,0.09,6.187152447535602,6.2771524475356015,Parking,1
149,Domicile,6.089470719361978,0.19,6.089470719361978,6.279470719361979,Sans,1
288,Rue,0.79,0.17,6.133425107550798,6.303425107550798,Domicile,3
366,Domicile,5.298689036784709,1.02,5.298689036784709,6.3186890367847095,Parking,1
263,Domicile,6.163561846207152,0.16,6.163561846207152,6.323561846207152,Entreprise,1
146,Domicile,6.113991947553098,0.21,6.113991947553098,6.323991947553098,Entreprise,1
294,Domicile,6.185708969951671,0.14,6.185708969951671,6.325708969951671,Entreprise,1
397,Domicile,6.237108358776114,0.09,6.237108358776114,6.327108358776114,Rue,1
410,Domicile,6.200244344107121,0.14,6.200244344107121,6.340244344107121,Domicile,1
499,Sans,1.57,0.18,6.164900486671378,6.344900486671378,Entreprise,2
229,Domicile,6.1906501084664285,0.16,6.1906501084664285,6.350650108466429,Entreprise,1
117,Rue,1.59,0.67,5.685683049847888,6.355683049847888,Rue,2
312,Domicile,6.132292956795966,0.23,6.132292956795966,6.362292956795966,Sans,1
53,Rue,5.987132102217518,0.38,5.987132102217518,6.367132102217518,Rue,1
89,Rue,0.24,0.33,6.038128060411341,6.368128060411341,Rue,2
438,Domicile,6.345138611922968,0.05,6.345138611922968,6.395138611922968,Parking,1
445,Domicile,0.33,0.83,5.565437839787026,6.395437839787026,Rue,3
216,Rue,5.618552013711537,0.79,5.618552013711537,6.408552013711537,Sans,1
66,Domicile,6.078670244198844,0.33,6.078670244198844,6.408670244198844,Rue,1
177,Rue,0.11,0.12,6.290637764143981,6.410637764143981,Rue,2
279,Domicile,6.10245924537577,0.31,6.10245924537577,6.41245924537577,Entreprise,1
356,Domicile,6.119827900608628,0.3,6.119827900608628,6.419827900608627,Rue,1
155,Sans,0.22,0.09,6.340665062029267,6.4306650620292665,Entreprise,2
160,Domicile,6.1731833473237385,0.26,6.1731833473237385,6.433183347323738,Rue,1
492,Domicile,6.255938826221895,0.18,6.255938826221895,6.435938826221895,Parking,1
291,Domicile,5.496523814485717,0.94,5.496523814485717,6.436523814485717,Sans,1
106,Domicile,6.236981215340187,0.2,6.236981215340187,6.436981215340187,Sans,1
346,Rue,1.36,0.81,5.629302813406736,6.439302813406735,Rue,2
266,Domicile,6.346038249860484,0.11,6.346038249860484,6.456038249860485,Entreprise,1
150,Domicile,6.28657539278031,0.17,6.28657539278031,6.45657539278031,Entreprise,1
34,Parking,6.129379589403924,0.34,6.129379589403924,6.469379589403924,Domicile,1
139,Rue,1.96,0.19,6.282017066945582,6.4720170669455825,Domicile,2
319,Domicile,5.852910388267199,0.62,5.852910388267199,6.4729103882671994,Parking,1
252,Domicile,6.109088858257198,0.37,6.109088858257198,6.479088858257198,Parking,1
293,Rue,6.4507193948836825,0.03,6.4507193948836825,6.480719394883683,Parking,1
31,Parking,1.13,0.81,5.678098710470906,6.488098710470906,Parking,2
476,Parking,0.26,0.65,5.857417264253732,6.507417264253732,Parking,2
5,Domicile,6.401652390441845,0.12,6.401652390441845,6.5216523904418455,Parking,1
490,Domicile,0.91,0.15,6.37227816772698,6.522278167726981,Entreprise,3
429,Domicile,5.36311005309481,1.17,5.36311005309481,6.53311005309481,Rue,1
325,Domicile,6.424339650414867,0.11,6.424339650414867,6.534339650414867,Entreprise,1
287,Domicile,6.494564066231433,0.04,6.494564066231433,6.534564066231433,Domicile,1
469,Domicile,6.369812796914765,0.17,6.369812796914765,6.539812796914765,Entreprise,1
334,Domicile,6.265245596499159,0.28,6.265245596499159,6.545245596499159,Rue,1
217,Domicile,6.165568285762396,0.38,6.165568285762396,6.545568285762396,Entreprise,1
239,Domicile,0.71,0.49,6.057212120068393,6.5472121200683935,Domicile,2
202,Rue,0.19,0.56,5.988236083511152,6.548236083511152,Rue,3
164,Domicile,6.292913389067335,0.26,6.292913389067335,6.552913389067335,Rue,1
130,Sans,0.33,0.14,6.42495699831114,6.56495699831114,Entreprise,3
249,Domicile,6.419024453463921,0.17,6.419024453463921,6.589024453463921,Entreprise,1
475,Domicile,6.405516857442139,0.19,6.405516857442139,6.5955168574421394,Rue,1
301,Rue,6.235219947873854,0.37,6.235219947873854,6.605219947873854,Entreprise,1
299,Domicile,6.355441525155468,0.25,6.355441525155468,6.605441525155468,Rue,1
141,Entreprise,1.91,0.38,6.22940305583114,6.60940305583114,Domicile,2
480,Domicile,6.455111900825151,0.16,6.455111900825151,6.615111900825151,Domicile,1
132,Entreprise,6.2062614479900855,0.41,6.2062614479900855,6.616261447990086,Rue,1
47,Domicile,6.338056884108896,0.28,6.338056884108896,6.6180568841088965,Parking,1
134,Rue,6.107588164833301,0.52,6.107588164833301,6.6275881648333,Parking,1
434,Parking,0.86,0.2,6.429927242273519,6.629927242273519,Parking,2
462,Domicile,6.173377916467341,0.47,6.173377916467341,6.64337791646734,Entreprise,1
272,Rue,6.5377483966819545,0.11,6.5377483966819545,6.647748396681955,Parking,1
488,Domicile,6.425145243401202,0.23,6.425145243401202,6.655145243401202,Parking,1
369,Domicile,6.117461481547397,0.54,6.117461481547397,6.657461481547397,Rue,1
341,Parking,1.06,0.19,6.475063941191282,6.665063941191282,Parking,2
295,Domicile,6.366908990531895,0.3,6.366908990531895,6.666908990531895,Parking,1
159,Sans,1.81,0.02,6.647948098094766,6.667948098094765,Domicile,2
115,Parking,5.99933143311146,0.67,5.99933143311146,6.66933143311146,Parking,1
56,Parking,0.38,0.15,6.5304828623532325,6.680482862353233,Domicile,3
315,Parking,0.45,0.89,5.809165754071663,6.699165754071663,Rue,3
394,Domicile,6.625812417838177,0.08,6.625812417838177,6.705812417838177,Parking,1
144,Parking,0.7,0.1,6.607152493008678,6.707152493008677,Domicile,2
176,Rue,6.291544349634619,0.42,6.291544349634619,6.711544349634619,Rue,1
59,Domicile,5.766978242448121,0.95,5.766978242448121,6.716978242448121,Entreprise,1
245,Domicile,6.159388262422963,0.56,6.159388262422963,6.719388262422964,Sans,1
52,Rue,0.86,0.29,6.431573214054759,6.721573214054759,Parking,4
478,Parking,0.4,0.23,6.521451149422985,6.751451149422985,Domicile,2
25,Domicile,6.542888790524013,0.21,6.542888790524013,6.752888790524013,Entreprise,1
449,Domicile,6.686825039585949,0.08,6.686825039585949,6.7668250395859495,Entreprise,1
447,Rue,6.66618024539316,0.11,6.66618024539316,6.77618024539316,Parking,1
124,Rue,0.49,0.06,6.71780618352364,6.77780618352364,Parking,3
333,Parking,0.89,0.1,6.68971202073991,6.789712020739911,Domicile,4
356,Rue,0.28,0.09,6.699827900608628,6.7898279006086275,Domicile,2
448,Domicile,6.445973735373619,0.35,6.445973735373619,6.795973735373619,Entreprise,1
113,Rue,0.73,0.36,6.443442455681598,6.803442455681599,Entreprise,2
410,Domicile,0.27,0.21,6.610244344107121,6.820244344107121,Entreprise,2
459,Rue,6.720671827596415,0.1,6.720671827596415,6.820671827596414,Entreprise,1
397,Rue,0.43,0.07,6.757108358776113,6.827108358776114,Parking,2
158,Domicile,6.140711914435643,0.69,6.140711914435643,6.830711914435643,Entreprise,1
260,Domicile,6.665714196428345,0.18,6.665714196428345,6.845714196428345,Rue,1
366,Parking,0.41,0.12,6.72868903678471,6.84868903678471,Domicile,2
43,Domicile,6.304023159623137,0.55,6.304023159623137,6.854023159623137,Parking,1
458,Rue,2.36,0.13,6.732952167030302,6.8629521670303015,Parking,2
127,Domicile,6.181569556474571,0.69,6.181569556474571,6.8715695564745705,Rue,1
162,Entreprise,2.52,0.1,6.772007463744833,6.872007463744833,Rue,2
453,Domicile,6.656057494192947,0.22,6.656057494192947,6.876057494192946,Parking,1
149,Sans,0.25,0.35,6.529470719361979,6.879470719361978,Domicile,2
7,Rue,2.56,0.17,6.71245819837347,6.88245819837347,Domicile,2
437,Parking,3.27,0.07,6.815641865859242,6.885641865859243,Parking,2
235,Domicile,6.448806775999623,0.44,6.448806775999623,6.888806775999623,Parking,1
30,Parking,0.96,0.13,6.7599605670766705,6.88996056707667,Sans,2
330,Domicile,6.27867401813792,0.62,6.27867401813792,6.89867401813792,Rue,1
216,Sans,0.34,0.16,6.748552013711537,6.908552013711537,Domicile,2
346,Rue,0.22,0.25,6.659302813406735,6.909302813406735,Rue,3
133,Rue,0.96,0.62,6.2944522349873555,6.914452234987356,Entreprise,2
413,Domicile,6.719876335003636,0.2,6.719876335003636,6.919876335003636,Parking,1
348,Rue,6.765816030114459,0.16,6.765816030114459,6.92581603011446,Domicile,1
275,Parking,1.12,0.19,6.736484073946359,6.92648407394636,Rue,2
243,Sans,0.5,1.3,5.627542068129274,6.927542068129274,Domicile,2
18,Rue,6.339137438444695,0.6,6.339137438444695,6.939137438444694,Rue,1
379,Domicile,6.506894412678403,0.45,6.506894412678403,6.956894412678404,Entreprise,1
22,Parking,0.78,0.21,6.751387406277609,6.961387406277609,Parking,2
411,Rue,1.46,0.09,6.873116362145691,6.963116362145691,Sans,3
1,Rue,6.7104976459708485,0.26,6.7104976459708485,6.970497645970848,Domicile,1
251,Domicile,6.801779823145265,0.17,6.801779823145265,6.971779823145265,Entreprise,1
148,Parking,0.57,0.37,6.602272169838389,6.972272169838389,Domicile,3
24,Entreprise,2.85,0.06,6.912458890771223,6.972458890771223,Rue,2
375,Rue,6.656523817983189,0.32,6.656523817983189,6.976523817983189,Parking,1
163,Sans,0.32,0.43,6.565043207967407,6.995043207967407,Domicile,2
395,Domicile,6.8282829640063465,0.17,6.8282829640063465,6.998282964006346,Parking,1
49,Rue,6.802967440626766,0.2,6.802967440626766,7.002967440626766,Rue,1
287,Domicile,0.03,0.45,6.5645640662314335,7.014564066231434,Parking,2
259,Domicile,6.904126740337496,0.12,6.904126740337496,7.024126740337496,Parking,1
157,Rue,5.939555058007592,1.09,5.939555058007592,7.029555058007592,Entreprise,1
171,Rue,0.84,0.21,6.826654722158959,7.036654722158959,Parking,2
314,Sans,1.48,0.17,6.877666984646419,7.047666984646419,Sans,2
380,Domicile,6.719402681513436,0.33,6.719402681513436,7.049402681513436,Entreprise,1
82,Domicile,6.740176028816049,0.31,6.740176028816049,7.050176028816049,Sans,1
202,Rue,0.03,0.48,6.578236083511152,7.058236083511152,Domicile,4
191,Domicile,5.743485699969013,1.32,5.743485699969013,7.063485699969013,Rue,1
11,Sans,6.624621780329335,0.46,6.624621780329335,7.084621780329335,Domicile,1
151,Rue,2.36,0.82,6.269170988436478,7.089170988436479,Parking,2
471,Domicile,7.009385915420498,0.08,7.009385915420498,7.089385915420498,Entreprise,1
430,Domicile,2.26,0.24,6.857791619451848,7.097791619451848,Rue,3
353,Domicile,6.646187758495244,0.46,6.646187758495244,7.106187758495244,Rue,1
132,Rue,0.38,0.11,6.9962614479900855,7.106261447990086,Parking,2
79,Rue,0.58,0.62,6.493720337038932,7.113720337038932,Parking,2
234,Domicile,6.965793924798837,0.15,6.965793924798837,7.1157939247988375,Sans,1
256,Rue,6.989034536487328,0.13,6.989034536487328,7.1190345364873275,Parking,1
451,Rue,2.09,0.56,6.560191689665997,7.120191689665997,Domicile,2
393,Domicile,1.85,0.22,6.906199766915792,7.126199766915792,Domicile,2
429,Rue,0.31,0.29,6.84311005309481,7.13311005309481,Rue,2
291,Sans,0.22,0.48,6.656523814485717,7.136523814485717,Parking,2
354,Parking,2.57,0.06,7.085886661792458,7.145886661792457,Parking,2
338,Parking,1.23,0.09,7.056330934392847,7.1463309343928465,Rue,3
258,Rue,1.54,0.36,6.78798103725889,7.14798103725889,Entreprise,2
328,Rue,6.8996527716560525,0.25,6.8996527716560525,7.1496527716560525,Rue,1
27,Domicile,6.98552733166762,0.17,6.98552733166762,7.15552733166762,Entreprise,1
424,Entreprise,6.9973429122464195,0.16,6.9973429122464195,7.15734291224642,Rue,1
188,Domicile,7.130163701385692,0.03,7.130163701385692,7.1601637013856925,Entreprise,1
408,Domicile,7.115635309049727,0.05,7.115635309049727,7.165635309049727,Entreprise,1
340,Domicile,6.666788946683764,0.5,6.666788946683764,7.166788946683764,Parking,1
171,Parking,0.09,0.05,7.126654722158959,7.1766547221589585,Rue,3
374,Domicile,7.094692007782101,0.09,7.094692007782101,7.184692007782101,Rue,1
147,Parking,2.25,0.2,6.985141310960396,7.185141310960396,Domicile,4
400,Domicile,6.883370488594183,0.31,6.883370488594183,7.193370488594183,Rue,1
117,Rue,0.73,0.11,7.085683049847887,7.195683049847887,Parking,3
123,Domicile,1.55,0.24,6.955881742647758,7.195881742647758,Rue,2
442,Domicile,6.243604796809222,0.97,6.243604796809222,7.213604796809221,Entreprise,1
287,Parking,0.13,0.07,7.144564066231434,7.214564066231434,Entreprise,3
253,Domicile,7.126970250522709,0.09,7.126970250522709,7.216970250522709,Rue,1
235,Parking,0.17,0.17,7.058806775999623,7.228806775999623,Sans,2
451,Domicile,0.0,0.11,7.120191689665997,7.230191689665998,Sans,3
358,Domicile,6.800316813682588,0.44,6.800316813682588,7.240316813682588,Rue,1
320,Rue,7.089759799630853,0.18,7.089759799630853,7.269759799630853,Rue,1
350,Domicile,6.9807608987017655,0.29,6.9807608987017655,7.270760898701766,Rue,1
425,Domicile,7.137271993057353,0.16,7.137271993057353,7.297271993057353,Parking,1
314,Sans,0.16,0.09,7.207666984646419,7.297666984646419,Parking,3
280,Domicile,1.06,0.13,7.173694097801906,7.303694097801906,Parking,2
180,Domicile,3.8752462184261107,3.45,3.8752462184261107,7.325246218426111,Parking,1
54,Domicile,6.8106559683037275,0.52,6.8106559683037275,7.330655968303727,Rue,1
447,Parking,0.35,0.21,7.12618024539316,7.33618024539316,Domicile,2
4,Domicile,6.409360293656419,0.93,6.409360293656419,7.339360293656418,Entreprise,1
176,Rue,0.5,0.13,7.211544349634619,7.341544349634619,Rue,2
80,Domicile,7.187329421658156,0.17,7.187329421658156,7.3573294216581555,Parking,1
409,Domicile,6.847843548462135,0.51,6.847843548462135,7.357843548462135,Rue,1
84,Rue,7.251274607842332,0.11,7.251274607842332,7.361274607842332,Parking,1
246,Domicile,7.072126947785096,0.29,7.072126947785096,7.362126947785096,Rue,1
15,Rue,1.79,0.08,7.28506078765886,7.36506078765886,Parking,3
129,Domicile,2.83,0.15,7.217078440759437,7.367078440759437,Rue,2
94,Rue,0.49,0.85,6.519832030256948,7.369832030256948,Entreprise,3
355,Domicile,7.2952080889374455,0.08,7.2952080889374455,7.375208088937446,Rue,1
75,Domicile,7.100344161653508,0.28,7.100344161653508,7.380344161653508,Domicile,1
495,Entreprise,7.3034142212172135,0.08,7.3034142212172135,7.383414221217214,Rue,1
17,Domicile,7.315571189082355,0.07,7.315571189082355,7.385571189082356,Entreprise,1
375,Parking,0.28,0.13,7.256523817983189,7.386523817983189,Parking,2
88,Rue,1.49,0.13,7.264723646314702,7.394723646314702,Rue,2
73,Entreprise,1.79,0.08,7.31863018340939,7.39863018340939,Rue,2
304,Domicile,5.619706096394539,1.78,5.619706096394539,7.39970609639454,Parking,1
482,Rue,1.45,0.23,7.170730688066615,7.4007306880666155,Domicile,2
185,Rue,0.57,0.67,6.731281892377227,7.401281892377227,Entreprise,3
71,Domicile,7.351461380239573,0.05,7.351461380239573,7.401461380239573,Domicile,1
369,Rue,0.68,0.07,7.337461481547397,7.407461481547397,Rue,2
339,Rue,7.207695866935481,0.2,7.207695866935481,7.407695866935481,Rue,1
454,Parking,1.43,0.19,7.2211834538336825,7.411183453833683,Entreprise,2
461,Rue,1.87,0.34,7.073298678122753,7.413298678122753,Entreprise,3
396,Domicile,6.844619513313568,0.57,6.844619513313568,7.414619513313569,Entreprise,1
236,Domicile,7.27357053607182,0.16,7.27357053607182,7.43357053607182,Rue,1
102,Parking,7.211761638929968,0.23,7.211761638929968,7.441761638929968,Domicile,1
213,Rue,1.52,0.1,7.372874078545646,7.472874078545646,Rue,2
161,Domicile,7.4299635881561485,0.05,7.4299635881561485,7.479963588156148,Parking,1
182,Rue,1.32,0.33,7.151964575167181,7.481964575167181,Sans,3
3,Rue,7.188883468220167,0.3,7.188883468220167,7.488883468220167,Parking,1
151,Parking,0.35,0.05,7.439170988436478,7.489170988436479,Domicile,3
475,Rue,0.23,0.67,6.82551685744214,7.49551685744214,Rue,2
460,Entreprise,0.99,0.25,7.249988194566806,7.499988194566806,Rue,3
56,Domicile,0.49,0.33,7.170482862353233,7.500482862353233,Entreprise,4
325,Entreprise,0.68,0.29,7.214339650414867,7.504339650414867,Domicile,2
391,Parking,1.62,0.78,6.727037420083262,7.507037420083262,Parking,3
264,Rue,0.71,0.57,6.946932917891632,7.516932917891633,Domicile,2
428,Domicile,7.109744995599625,0.41,7.109744995599625,7.519744995599625,Entreprise,1
153,Rue,6.810358342140405,0.72,6.810358342140405,7.530358342140405,Domicile,1
446,Rue,7.4572560786643285,0.08,7.4572560786643285,7.537256078664329,Entreprise,1
206,Rue,6.938599080594837,0.6,6.938599080594837,7.538599080594837,Entreprise,1
172,Parking,7.4808206901086,0.06,7.4808206901086,7.5408206901086,Domicile,1
309,Domicile,7.184151191321162,0.36,7.184151191321162,7.544151191321163,Entreprise,1
35,Rue,1.91,0.22,7.3329579296145475,7.552957929614547,Entreprise,2
311,Domicile,7.384902758227359,0.17,7.384902758227359,7.554902758227359,Rue,1
303,Parking,1.17,0.24,7.315242520050718,7.555242520050718,Rue,2
433,Domicile,7.276119647147732,0.28,7.276119647147732,7.5561196471477325,Rue,1
152,Domicile,7.371795205010297,0.2,7.371795205010297,7.5717952050102975,Entreprise,1
311,Rue,0.0,0.02,7.554902758227359,7.574902758227359,Entreprise,2
345,Sans,1.16,0.43,7.1471650427241915,7.577165042724191,Rue,2
315,Rue,0.81,0.07,7.509165754071663,7.579165754071663,Parking,4
81,Domicile,6.897324191801451,0.69,6.897324191801451,7.587324191801452,Entreprise,1
210,Rue,1.84,0.37,7.218028944446895,7.588028944446895,Rue,2
331,Parking,7.447612346875313,0.15,7.447612346875313,7.597612346875313,Parking,1
228,Parking,2.68,0.18,7.429137295401556,7.609137295401556,Entreprise,2
136,Rue,6.76049276614781,0.85,6.76049276614781,7.61049276614781,Entreprise,1
312,Sans,0.97,0.28,7.332292956795966,7.612292956795966,Entreprise,2
332,Domicile,7.138553839347934,0.48,7.138553839347934,7.618553839347934,Entreprise,1
328,Rue,0.32,0.16,7.469652771656053,7.629652771656053,Parking,2
134,Parking,0.82,0.19,7.4475881648333,7.637588164833301,Domicile,2
23,Rue,1.25,0.44,7.205548734764547,7.645548734764548,Parking,3
376,Rue,1.24,1.72,5.9269109045868715,7.646910904586871,Parking,2
201,Domicile,6.878391101673585,0.78,6.878391101673585,7.658391101673585,Rue,1
148,Domicile,0.59,0.1,7.562272169838389,7.662272169838388,Sans,4
434,Parking,0.77,0.28,7.3999272422735185,7.679927242273519,Rue,3
268,Parking,2.1,0.18,7.516746570322024,7.6967465703220235,Rue,2
481,Rue,1.7,0.3,7.399479420852243,7.699479420852243,Entreprise,2
226,Domicile,7.531220439378693,0.17,7.531220439378693,7.701220439378693,Domicile,1
99,Rue,7.251568485085271,0.45,7.251568485085271,7.7015684850852715,Parking,1
241,Domicile,7.356884580549861,0.35,7.356884580549861,7.70688458054986,Entreprise,1
449,Entreprise,0.69,0.27,7.456825039585949,7.726825039585949,Domicile,2
489,Domicile,7.623167659028606,0.11,7.623167659028606,7.733167659028607,Parking,1
83,Entreprise,3.23,0.11,7.632560146902357,7.742560146902357,Rue,2
175,Domicile,7.385720211144658,0.36,7.385720211144658,7.745720211144659,Rue,1
367,Domicile,7.686519957464933,0.06,7.686519957464933,7.746519957464932,Entreprise,1
205,Domicile,7.686588716744005,0.06,7.686588716744005,7.746588716744005,Sans,1
240,Rue,0.3,1.44,6.31087578651967,7.7508757865196705,Rue,3
365,Domicile,7.553841694074963,0.2,7.553841694074963,7.753841694074963,Parking,1
390,Domicile,7.0358457818528315,0.75,7.0358457818528315,7.7858457818528315,Entreprise,1
264,Domicile,0.23,0.04,7.746932917891633,7.786932917891633,Parking,3
15,Parking,0.23,0.2,7.59506078765886,7.795060787658859,Domicile,4
284,Entreprise,4.16,0.08,7.723715395953752,7.803715395953752,Entreprise,2
12,Domicile,7.00487636873561,0.8,7.00487636873561,7.80487636873561,Rue,1
220,Rue,2.61,0.38,7.4300165701532705,7.81001657015327,Rue,2
492,Parking,1.24,0.14,7.675938826221895,7.8159388262218945,Domicile,2
339,Rue,0.32,0.09,7.727695866935481,7.817695866935481,Rue,2
161,Parking,0.22,0.13,7.699963588156148,7.829963588156148,Parking,2
319,Parking,1.25,0.11,7.7229103882671994,7.8329103882672,Domicile,2
321,Rue,6.905869191495939,0.93,6.905869191495939,7.835869191495939,Parking,1
465,Rue,4.07,0.15,7.688386464690583,7.838386464690584,Rue,2
399,Rue,1.63,0.23,7.616276539555872,7.8462765395558725,Entreprise,2
327,Domicile,7.553526057446371,0.3,7.553526057446371,7.853526057446371,Sans,1
253,Rue,0.5,0.15,7.716970250522709,7.8669702505227095,Parking,2
84,Parking,0.4,0.11,7.761274607842332,7.871274607842333,Entreprise,2
215,Rue,7.235430664470443,0.64,7.235430664470443,7.875430664470443,Rue,1
2,Domicile,7.724701738104865,0.16,7.724701738104865,7.884701738104865,Rue,1
438,Parking,1.0,0.49,7.395138611922968,7.885138611922968,Parking,2
119,Domicile,7.688880326232829,0.2,7.688880326232829,7.8888803262328295,Rue,1
41,Rue,7.740012779606714,0.16,7.740012779606714,7.9000127796067146,Rue,1
467,Sans,1.8,0.17,7.746867225307668,7.9168672253076675,Domicile,2
167,Parking,1.5,0.28,7.644409970031373,7.924409970031373,Domicile,3
360,Sans,3.03,0.24,7.691055783474354,7.9310557834743545,Domicile,2
472,Domicile,7.652343432695448,0.28,7.652343432695448,7.932343432695448,Entreprise,1
354,Parking,0.63,0.16,7.775886661792457,7.935886661792457,Parking,3
276,Rue,3.7,0.1,7.840898393091313,7.940898393091313,Rue,2
148,Sans,0.11,0.17,7.772272169838389,7.942272169838389,Domicile,5
180,Parking,0.08,0.54,7.405246218426111,7.945246218426111,Rue,2
122,Rue,5.536314613477603,2.43,5.536314613477603,7.9663146134776035,Entreprise,1
350,Rue,0.64,0.06,7.910760898701765,7.970760898701765,Rue,2
186,Domicile,7.851483457604499,0.12,7.851483457604499,7.971483457604499,Sans,1
282,Domicile,7.622318608846835,0.36,7.622318608846835,7.982318608846835,Parking,1
361,Domicile,7.882732057744709,0.1,7.882732057744709,7.982732057744709,Rue,1
376,Parking,0.14,0.2,7.786910904586871,7.986910904586871,Rue,3
466,Parking,7.597865156498964,0.42,7.597865156498964,8.017865156498964,Domicile,1
271,Domicile,7.762107480444034,0.26,7.762107480444034,8.022107480444035,Parking,1
171,Rue,0.8,0.05,7.976654722158958,8.026654722158959,Rue,4
340,Parking,0.71,0.18,7.876788946683764,8.056788946683763,Parking,2
49,Rue,0.18,0.88,7.182967440626766,8.062967440626766,Rue,2
221,Parking,3.88,0.23,7.839185549488849,8.069185549488848,Parking,2
257,Domicile,8.053598160522911,0.02,8.053598160522911,8.073598160522911,Parking,1
355,Rue,0.1,0.6,7.475208088937445,8.075208088937446,Rue,2
433,Rue,0.17,0.37,7.7261196471477325,8.096119647147733,Sans,2
342,Domicile,7.868665169397752,0.24,7.868665169397752,8.108665169397751,Rue,1
247,Rue,7.969470618061069,0.14,7.969470618061069,8.109470618061069,Parking,1
164,Rue,0.84,0.72,7.392913389067335,8.112913389067336,Domicile,2
33,Domicile,7.754852621535868,0.36,7.754852621535868,8.114852621535867,Entreprise,1
234,Sans,0.9,0.1,8.015793924798837,8.115793924798837,Parking,2
326,Domicile,7.512180545212945,0.61,7.512180545212945,8.122180545212945,Rue,1
110,Entreprise,1.81,0.45,7.688831586802987,8.138831586802986,Domicile,2
314,Parking,0.58,0.27,7.877666984646419,8.147666984646419,Entreprise,4
303,Rue,0.38,0.22,7.935242520050718,8.155242520050718,Domicile,3
203,Parking,4.15,0.9,7.262092965349487,8.162092965349487,Domicile,2
191,Rue,0.76,0.34,7.823485699969013,8.163485699969014,Domicile,2
384,Rue,2.47,0.23,7.939395969653974,8.169395969653975,Entreprise,2
127,Rue,0.96,0.34,7.83156955647457,8.171569556474571,Entreprise,2
173,Domicile,7.562257492398617,0.61,7.562257492398617,8.172257492398616,Sans,1
61,Domicile,7.818427908048153,0.37,7.818427908048153,8.188427908048153,Rue,1
454,Entreprise,0.37,0.41,7.781183453833683,8.191183453833682,Entreprise,3
274,Domicile,7.578068054075317,0.63,7.578068054075317,8.208068054075317,Rue,1
365,Parking,0.37,0.09,8.123841694074963,8.213841694074963,Entreprise,2
320,Rue,0.31,0.64,7.579759799630852,8.219759799630852,Parking,2
449,Domicile,0.4,0.1,8.126825039585949,8.226825039585949,Parking,3
322,Domicile,8.117162872561176,0.13,8.117162872561176,8.247162872561177,Rue,1
115,Parking,1.43,0.15,8.09933143311146,8.249331433111461,Domicile,2
9,Rue,2.28,0.88,7.376158351864213,8.256158351864213,Domicile,2
101,Parking,3.39,0.47,7.794123114729855,8.264123114729856,Domicile,2
405,Domicile,7.9957566428640865,0.27,7.9957566428640865,8.265756642864087,Rue,1
18,Rue,0.81,0.52,7.749137438444695,8.269137438444695,Domicile,2
432,Parking,0.4,1.71,6.563455490439222,8.273455490439222,Parking,3
293,Parking,1.48,0.32,7.960719394883682,8.280719394883683,Parking,2
460,Rue,0.52,0.27,8.019988194566807,8.289988194566806,Entreprise,4
466,Domicile,0.0,0.28,8.017865156498964,8.297865156498963,Rue,2
